signal,entry,sl,tp,rr,setup,open_ts,mode,score,h1_trend,outcome,exit_price,exit_ts,pnl_pct,pnl_usdt,balance,held_min
SELL,70721.0,71106.8025,70142.2962,1.5,bearish_engulfing,2026-03-11T17:50:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70142.2962,2026-03-11T23:45:00+00:00,4.091,4.1,10020.13,355.0
BUY,70150.0,69917.325,70499.0125,1.5,bullish_pinbar,2026-03-11T23:55:00+00:00,VOLATILE_RANGE,6,VOLATILE_RANGE,SL,69917.325,2026-03-12T01:00:00+00:00,-1.658,-1.66,10018.47,65.0
BUY,69864.2,69693.4716,70162.94,1.75,setup_E_bb_mean_reversion,2026-03-12T01:10:00+00:00,SIDEWAY,4,SIDEWAY,SL,69693.4716,2026-03-12T02:15:00+00:00,-1.222,-1.22,10017.24,65.0
BUY,69383.2,69216.4336,69760.215,2.26,setup_E_bb_mean_reversion,2026-03-12T02:35:00+00:00,SIDEWAY,4,SIDEWAY,SL,69216.4336,2026-03-12T02:50:00+00:00,-1.202,-1.2,10016.04,15.0
SELL,69806.3,69958.4126,69509.97,1.95,setup_E_bb_mean_reversion,2026-03-12T07:45:00+00:00,SIDEWAY,3,SIDEWAY,SL,69958.4126,2026-03-12T08:15:00+00:00,-1.09,-1.09,10014.95,30.0
SELL,70239.3,70447.6786,69798.195,2.12,setup_E_bb_mean_reversion,2026-03-12T09:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,70447.6786,2026-03-12T10:45:00+00:00,-1.483,-1.49,10013.46,65.0
BUY,69455.0,69130.1625,69942.2562,1.5,bullish_pinbar,2026-03-12T14:50:00+00:00,VOLATILE_RANGE,5,VOLATILE_RANGE,TP,69942.2562,2026-03-12T15:20:00+00:00,3.508,3.51,10016.98,30.0
SELL,69983.1,70208.8577,69644.4634,1.5,bearish_pinbar,2026-03-12T18:25:00+00:00,VOLATILE_RANGE,4,VOLATILE_RANGE,SL,70208.8577,2026-03-12T19:30:00+00:00,-1.613,-1.62,10015.36,65.0
SELL,71540.6,71917.4515,70975.3227,1.5,bearish_pinbar,2026-03-13T01:15:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70975.3227,2026-03-13T03:30:00+00:00,3.951,3.96,10019.32,135.0
SELL,71120.9,71392.0022,70714.2466,1.5,bearish_pinbar,2026-03-13T03:45:00+00:00,VOLATILE_RANGE,4,VOLATILE_RANGE,SL,71392.0022,2026-03-13T03:50:00+00:00,-1.906,-1.91,10017.41,5.0
BUY,71298.6,71021.7535,71713.8698,1.5,bullish_pinbar,2026-03-13T04:20:00+00:00,UPTREND,3,UPTREND,TP,71713.8698,2026-03-13T08:35:00+00:00,2.912,2.92,10020.33,255.0
BUY,72220.4,71910.849,72684.7265,1.5,bullish_engulfing,2026-03-13T10:10:00+00:00,UPTREND,6,UPTREND,TP,72684.7265,2026-03-13T12:45:00+00:00,3.215,3.22,10023.55,155.0
BUY,73151.6,72787.121,73698.3185,1.5,bullish_pinbar,2026-03-13T13:20:00+00:00,UPTREND,6,UPTREND,SL,72787.121,2026-03-13T13:35:00+00:00,-2.491,-2.5,10021.05,15.0
BUY,73496.9,73120.7578,74061.1134,1.5,bullish_pinbar,2026-03-13T14:15:00+00:00,UPTREND,6,UPTREND,SL,73120.7578,2026-03-13T14:40:00+00:00,-2.559,-2.56,10018.48,25.0
BUY,71167.2,70785.082,71740.377,1.5,bullish_engulfing,2026-03-13T19:05:00+00:00,VOLATILE_RANGE,3,UPTREND,SL,70785.082,2026-03-13T22:00:00+00:00,-2.685,-2.69,10015.8,175.0
BUY,70850.6,70642.3735,71162.9398,1.5,bullish_pinbar,2026-03-13T23:20:00+00:00,VOLATILE_RANGE,3,UPTREND,SL,70642.3735,2026-03-14T00:40:00+00:00,-1.469,-1.47,10014.32,80.0
BUY,71050.0,70849.375,71350.9375,1.5,bullish_pinbar,2026-03-14T03:50:00+00:00,UPTREND,4,UPTREND,SL,70849.375,2026-03-14T06:15:00+00:00,-1.412,-1.41,10012.91,145.0
SELL,71150.1,71301.0002,70814.6,2.22,setup_E_bb_mean_reversion,2026-03-14T23:35:00+00:00,SIDEWAY,4,SIDEWAY,SL,71301.0002,2026-03-15T02:00:00+00:00,-1.06,-1.06,10011.85,145.0
SELL,71815.6,71993.6312,71524.05,1.64,setup_E_bb_mean_reversion,2026-03-15T09:00:00+00:00,SIDEWAY,4,SIDEWAY,TP,71524.05,2026-03-15T13:05:00+00:00,2.03,2.03,10013.88,245.0
SELL,71934.2,72115.6684,71462.39,2.6,setup_E_bb_mean_reversion,2026-03-15T17:50:00+00:00,SIDEWAY,4,SIDEWAY,TP,71462.39,2026-03-15T18:45:00+00:00,3.279,3.28,10017.16,55.0
SELL,71937.4,72093.8748,71637.42,1.92,setup_E_bb_mean_reversion,2026-03-15T21:30:00+00:00,SIDEWAY,4,SIDEWAY,SL,72093.8748,2026-03-15T21:35:00+00:00,-1.088,-1.09,10016.07,5.0
SELL,72073.7,72247.7474,71692.57,2.19,setup_E_bb_mean_reversion,2026-03-15T21:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,72247.7474,2026-03-15T22:00:00+00:00,-1.207,-1.21,10014.87,20.0
SELL,72461.4,72654.3228,71970.31,2.55,setup_E_bb_mean_reversion,2026-03-15T22:45:00+00:00,SIDEWAY,4,SIDEWAY,SL,72654.3228,2026-03-15T22:50:00+00:00,-1.331,-1.33,10013.53,5.0
SELL,72715.6,72962.0312,72074.32,2.6,setup_E_bb_mean_reversion,2026-03-15T22:55:00+00:00,SIDEWAY,4,SIDEWAY,SL,72962.0312,2026-03-15T23:05:00+00:00,-1.694,-1.7,10011.84,10.0
BUY,73655.5,73367.0612,74088.1581,1.5,bullish_pinbar,2026-03-16T04:10:00+00:00,UPTREND,5,UPTREND,TP,74088.1581,2026-03-16T04:50:00+00:00,2.937,2.94,10014.78,40.0
BUY,73940.5,73686.7487,74321.1269,1.5,bullish_engulfing,2026-03-16T18:00:00+00:00,UPTREND,3,UPTREND,TP,74321.1269,2026-03-16T18:35:00+00:00,2.574,2.58,10017.35,35.0
BUY,74434.5,74025.3138,75048.2794,1.5,bullish_engulfing,2026-03-16T21:30:00+00:00,UPTREND,5,UPTREND,TP,75048.2794,2026-03-17T00:05:00+00:00,4.123,4.13,10021.48,155.0
BUY,74999.3,74691.9017,75460.3974,1.5,bullish_pinbar,2026-03-17T00:50:00+00:00,UPTREND,3,UPTREND,TP,75460.3974,2026-03-17T01:10:00+00:00,3.074,3.08,10024.56,20.0
BUY,75851.9,75552.2703,76301.3446,1.5,bullish_pinbar,2026-03-17T01:30:00+00:00,UPTREND,3,UPTREND,SL,75552.2703,2026-03-17T01:40:00+00:00,-1.975,-1.98,10022.58,10.0
BUY,75584.7,75270.9382,76055.3426,1.5,bullish_engulfing,2026-03-17T01:55:00+00:00,UPTREND,3,UPTREND,SL,75270.9382,2026-03-17T02:05:00+00:00,-2.076,-2.08,10020.5,10.0
BUY,73984.8,73740.638,74351.043,1.5,bullish_engulfing,2026-03-17T06:50:00+00:00,VOLATILE_RANGE,3,UPTREND,TP,74351.043,2026-03-17T07:15:00+00:00,2.475,2.48,10022.98,25.0
BUY,74357.1,74094.1073,74751.5891,1.5,bullish_engulfing,2026-03-17T07:40:00+00:00,VOLATILE_RANGE,3,UPTREND,SL,74094.1073,2026-03-17T08:15:00+00:00,-1.768,-1.77,10021.21,35.0
BUY,74355.3,73978.9117,74919.8824,1.5,bullish_engulfing,2026-03-17T08:40:00+00:00,VOLATILE_RANGE,3,UPTREND,SL,73978.9117,2026-03-17T09:05:00+00:00,-2.531,-2.54,10018.68,25.0
BUY,73890.1,73607.0747,74314.6379,1.5,bullish_pinbar,2026-03-17T09:55:00+00:00,VOLATILE_RANGE,3,UPTREND,SL,73607.0747,2026-03-17T10:05:00+00:00,-1.915,-1.92,10016.76,10.0
BUY,73721.7,73382.7958,74230.0564,1.5,bullish_pinbar,2026-03-17T10:35:00+00:00,UPTREND,3,UPTREND,TP,74230.0564,2026-03-17T11:45:00+00:00,3.448,3.45,10020.21,70.0
BUY,74720.5,74394.4987,75209.5019,1.5,bullish_engulfing,2026-03-17T22:00:00+00:00,UPTREND,3,UPTREND,SL,74394.4987,2026-03-17T22:25:00+00:00,-2.181,-2.19,10018.02,25.0
BUY,74103.9,73866.6402,74459.7896,1.5,bullish_pinbar,2026-03-18T10:05:00+00:00,UPTREND,4,UPTREND,SL,73866.6402,2026-03-18T10:40:00+00:00,-1.601,-1.6,10016.42,35.0
BUY,72893.8,72606.5655,73324.6518,1.5,bullish_pinbar,2026-03-18T12:00:00+00:00,UPTREND,4,UPTREND,SL,72606.5655,2026-03-18T12:30:00+00:00,-1.97,-1.97,10014.45,30.0
BUY,71320.0,70995.5,71806.75,1.5,bullish_pinbar,2026-03-18T15:45:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,71806.75,2026-03-18T18:00:00+00:00,3.412,3.42,10017.86,135.0
SELL,70029.3,70263.0733,69678.6401,1.5,bearish_pinbar,2026-03-19T08:30:00+00:00,DOWNTREND,4,DOWNTREND,SL,70263.0733,2026-03-19T09:20:00+00:00,-1.669,-1.67,10016.19,50.0
SELL,69980.8,70216.152,69627.772,1.5,bearish_pinbar,2026-03-19T11:45:00+00:00,DOWNTREND,4,DOWNTREND,TP,69627.772,2026-03-19T12:05:00+00:00,2.522,2.53,10018.72,20.0
SELL,69264.6,69533.4615,68861.3078,1.5,bearish_pinbar,2026-03-19T12:55:00+00:00,DOWNTREND,6,DOWNTREND,SL,69533.4615,2026-03-19T13:40:00+00:00,-1.941,-1.94,10016.77,45.0
SELL,69183.5,69466.4588,68759.0619,1.5,bearish_pinbar,2026-03-19T15:30:00+00:00,DOWNTREND,3,DOWNTREND,TP,68759.0619,2026-03-19T15:45:00+00:00,3.067,3.07,10019.85,15.0
SELL,70025.6,70360.064,69523.904,1.5,bearish_pinbar,2026-03-19T19:05:00+00:00,DOWNTREND,4,DOWNTREND,SL,70360.064,2026-03-19T19:10:00+00:00,-2.388,-2.39,10017.45,5.0
SELL,70538.4,70800.046,70145.931,1.5,bearish_engulfing,2026-03-20T06:00:00+00:00,DOWNTREND,4,DOWNTREND,SL,70800.046,2026-03-20T07:40:00+00:00,-1.855,-1.86,10015.6,100.0
SELL,70165.9,70400.4147,69814.1279,1.5,bearish_pinbar,2026-03-20T20:10:00+00:00,VOLATILE_RANGE,3,DOWNTREND,TP,69814.1279,2026-03-20T20:30:00+00:00,2.507,2.51,10018.11,20.0
SELL,70510.7,70896.8768,69931.4349,1.5,bearish_pinbar,2026-03-20T21:35:00+00:00,VOLATILE_RANGE,3,DOWNTREND,SL,70896.8768,2026-03-21T14:10:00+00:00,-2.738,-2.74,10015.36,995.0
BUY,69547.0,69395.106,70176.695,4.15,setup_E_bb_mean_reversion,2026-03-21T23:45:00+00:00,SIDEWAY,4,SIDEWAY,SL,69395.106,2026-03-21T23:50:00+00:00,-1.092,-1.09,10014.27,5.0
BUY,68881.5,68373.537,70046.135,2.29,setup_E_bb_mean_reversion,2026-03-21T23:55:00+00:00,SIDEWAY,4,SIDEWAY,SL,68373.537,2026-03-22T00:00:00+00:00,-3.687,-3.69,10010.58,5.0
SELL,69361.6,69666.604,68904.094,1.5,bearish_engulfing,2026-03-22T04:15:00+00:00,DOWNTREND,3,DOWNTREND,TP,68904.094,2026-03-22T07:40:00+00:00,3.298,3.3,10013.88,205.0
SELL,68601.1,68815.7027,68279.1959,1.5,bearish_pinbar,2026-03-22T10:55:00+00:00,DOWNTREND,3,DOWNTREND,TP,68279.1959,2026-03-22T11:40:00+00:00,2.346,2.35,10016.23,45.0
SELL,68635.0,68878.0875,68270.3688,1.5,bearish_engulfing,2026-03-22T17:55:00+00:00,DOWNTREND,3,DOWNTREND,TP,68270.3688,2026-03-22T19:10:00+00:00,2.656,2.66,10018.89,75.0
SELL,68126.2,68544.1155,67499.3267,1.5,bearish_engulfing,2026-03-22T19:45:00+00:00,DOWNTREND,6,DOWNTREND,TP,67499.3267,2026-03-22T21:15:00+00:00,4.601,4.61,10023.5,90.0
SELL,67965.5,68300.5138,67462.9794,1.5,bearish_pinbar,2026-03-23T00:25:00+00:00,DOWNTREND,3,DOWNTREND,TP,67462.9794,2026-03-23T00:40:00+00:00,3.697,3.71,10027.2,15.0
SELL,71408.3,71746.2207,70901.4189,1.5,bearish_engulfing,2026-03-23T15:05:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70901.4189,2026-03-23T15:20:00+00:00,3.549,3.56,10030.76,15.0
SELL,70755.1,71088.0877,70255.6184,1.5,bearish_pinbar,2026-03-23T15:35:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70255.6184,2026-03-23T15:55:00+00:00,3.53,3.54,10034.3,20.0
BUY,70440.0,70167.7,70848.45,1.5,bullish_engulfing,2026-03-23T16:40:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70848.45,2026-03-23T17:30:00+00:00,2.899,2.91,10037.21,50.0
BUY,70170.5,70017.559,70445.575,1.8,setup_E_bb_mean_reversion,2026-03-24T05:00:00+00:00,SIDEWAY,4,SIDEWAY,TP,70445.575,2026-03-24T06:30:00+00:00,1.96,1.97,10039.18,90.0
SELL,70759.1,70921.2182,70374.065,2.38,setup_E_bb_mean_reversion,2026-03-24T07:05:00+00:00,SIDEWAY,4,SIDEWAY,SL,70921.2182,2026-03-24T07:15:00+00:00,-1.146,-1.15,10038.03,10.0
SELL,70894.8,71141.7896,70467.895,1.73,setup_E_bb_mean_reversion,2026-03-24T07:20:00+00:00,SIDEWAY,4,SIDEWAY,SL,71141.7896,2026-03-24T07:55:00+00:00,-1.742,-1.75,10036.28,35.0
BUY,70578.8,70431.4424,70954.045,2.55,setup_E_bb_mean_reversion,2026-03-24T13:15:00+00:00,SIDEWAY,4,SIDEWAY,SL,70431.4424,2026-03-24T13:35:00+00:00,-1.044,-1.05,10035.23,20.0
BUY,70284.6,70051.8308,70805.505,2.24,setup_E_bb_mean_reversion,2026-03-24T13:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,70051.8308,2026-03-24T13:50:00+00:00,-1.656,-1.66,10033.57,10.0
SELL,69562.6,69805.3065,69198.5403,1.5,bearish_engulfing,2026-03-24T19:20:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,SL,69805.3065,2026-03-24T20:20:00+00:00,-1.745,-1.75,10031.82,60.0
SELL,70037.2,70308.193,69630.7105,1.5,bearish_pinbar,2026-03-24T21:30:00+00:00,VOLATILE_RANGE,4,VOLATILE_RANGE,SL,70308.193,2026-03-24T21:40:00+00:00,-1.935,-1.94,10029.88,10.0
BUY,70253.7,69995.3657,70641.2014,1.5,bullish_pinbar,2026-03-24T21:50:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,70641.2014,2026-03-24T23:20:00+00:00,2.758,2.77,10032.65,90.0
BUY,70621.6,70348.446,71031.331,1.5,bullish_pinbar,2026-03-24T23:45:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,71031.331,2026-03-25T05:05:00+00:00,2.901,2.91,10035.56,320.0
SELL,71209.6,71462.3192,70815.61,1.56,setup_E_bb_mean_reversion,2026-03-25T05:10:00+00:00,SIDEWAY,4,SIDEWAY,TP,70815.61,2026-03-25T08:05:00+00:00,2.766,2.78,10038.33,175.0
SELL,71658.2,71803.3164,71387.97,1.86,setup_E_bb_mean_reversion,2026-03-25T11:15:00+00:00,SIDEWAY,4,SIDEWAY,SL,71803.3164,2026-03-25T11:25:00+00:00,-1.013,-1.02,10037.32,10.0
BUY,70891.2,70709.3176,71419.195,2.9,setup_E_bb_mean_reversion,2026-03-25T15:05:00+00:00,SIDEWAY,4,SIDEWAY,SL,70709.3176,2026-03-25T15:10:00+00:00,-1.283,-1.29,10036.03,5.0
BUY,70873.1,70631.2172,71235.9241,1.5,bullish_engulfing,2026-03-25T18:45:00+00:00,VOLATILE_RANGE,4,VOLATILE_RANGE,SL,70631.2172,2026-03-25T18:55:00+00:00,-1.706,-1.71,10034.32,10.0
BUY,70904.8,70730.9904,71213.41,1.78,setup_E_bb_mean_reversion,2026-03-26T02:15:00+00:00,SIDEWAY,4,SIDEWAY,SL,70730.9904,2026-03-26T02:30:00+00:00,-1.226,-1.23,10033.09,15.0
BUY,70278.9,70112.4422,70670.415,2.35,setup_E_bb_mean_reversion,2026-03-26T05:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,70112.4422,2026-03-26T05:50:00+00:00,-1.184,-1.19,10031.9,10.0
BUY,69988.7,69766.2226,70578.85,2.65,setup_E_bb_mean_reversion,2026-03-26T05:55:00+00:00,SIDEWAY,4,SIDEWAY,SL,69766.2226,2026-03-26T07:30:00+00:00,-1.589,-1.59,10030.3,95.0
BUY,69428.0,69261.244,69904.31,2.86,setup_E_bb_mean_reversion,2026-03-26T09:30:00+00:00,SIDEWAY,4,SIDEWAY,SL,69261.244,2026-03-26T11:25:00+00:00,-1.201,-1.2,10029.1,115.0
BUY,68922.1,68668.9558,69478.33,2.2,setup_E_bb_mean_reversion,2026-03-26T15:10:00+00:00,SIDEWAY,4,SIDEWAY,SL,68668.9558,2026-03-26T15:15:00+00:00,-1.836,-1.84,10027.26,5.0
BUY,68683.0,68526.734,68942.45,1.66,setup_E_bb_mean_reversion,2026-03-26T17:45:00+00:00,SIDEWAY,4,SIDEWAY,SL,68526.734,2026-03-26T17:55:00+00:00,-1.138,-1.14,10026.12,10.0
BUY,69133.6,68869.566,69529.651,1.5,bullish_pinbar,2026-03-26T20:40:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,SL,68869.566,2026-03-26T21:00:00+00:00,-1.91,-1.91,10024.2,20.0
BUY,68296.0,68120.608,68776.475,2.74,setup_E_bb_mean_reversion,2026-03-27T04:05:00+00:00,SIDEWAY,4,SIDEWAY,TP,68776.475,2026-03-27T05:10:00+00:00,3.518,3.53,10027.73,65.0
BUY,68200.9,68044.5982,68590.005,2.49,setup_E_bb_mean_reversion,2026-03-27T08:25:00+00:00,SIDEWAY,4,SIDEWAY,SL,68044.5982,2026-03-27T08:35:00+00:00,-1.146,-1.15,10026.58,10.0
BUY,67780.5,67441.539,68473.42,2.04,setup_E_bb_mean_reversion,2026-03-27T08:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,67441.539,2026-03-27T10:35:00+00:00,-2.5,-2.51,10024.07,115.0
SELL,66707.1,66927.7677,66376.0984,1.5,bearish_engulfing,2026-03-27T11:50:00+00:00,DOWNTREND,3,DOWNTREND,TP,66376.0984,2026-03-27T13:30:00+00:00,2.481,2.49,10026.56,100.0
SELL,65943.5,66222.8587,65524.4619,1.5,bearish_pinbar,2026-03-27T14:50:00+00:00,DOWNTREND,4,DOWNTREND,SL,66222.8587,2026-03-27T15:00:00+00:00,-2.118,-2.12,10024.44,10.0
SELL,65618.0,65875.845,65231.2325,1.5,bearish_pinbar,2026-03-27T17:45:00+00:00,DOWNTREND,4,DOWNTREND,SL,65875.845,2026-03-27T18:50:00+00:00,-1.965,-1.97,10022.47,65.0
SELL,66427.0,66621.5675,66135.1487,1.5,bearish_engulfing,2026-03-28T06:25:00+00:00,DOWNTREND,3,DOWNTREND,TP,66135.1487,2026-03-28T10:25:00+00:00,2.197,2.2,10024.67,240.0
SELL,66735.9,66991.9398,66351.8404,1.5,bearish_engulfing,2026-03-28T21:45:00+00:00,DOWNTREND,6,DOWNTREND,TP,66351.8404,2026-03-28T23:10:00+00:00,2.877,2.88,10027.55,85.0
SELL,65995.6,66515.389,65215.9165,1.5,bearish_pinbar,2026-03-29T23:00:00+00:00,DOWNTREND,3,DOWNTREND,SL,66515.389,2026-03-30T00:15:00+00:00,-3.938,-3.95,10023.6,75.0
SELL,67139.8,67367.7495,66797.8758,1.5,bearish_engulfing,2026-03-30T03:55:00+00:00,VOLATILE_RANGE,3,DOWNTREND,SL,67367.7495,2026-03-30T04:05:00+00:00,-1.698,-1.7,10021.9,10.0
SELL,67750.1,67902.7002,67353.3,2.6,setup_E_bb_mean_reversion,2026-03-30T08:00:00+00:00,SIDEWAY,4,SIDEWAY,SL,67902.7002,2026-03-30T08:35:00+00:00,-1.126,-1.13,10020.77,35.0
BUY,67099.9,66929.7002,67608.94,2.99,setup_E_bb_mean_reversion,2026-03-30T14:40:00+00:00,SIDEWAY,4,SIDEWAY,TP,67608.94,2026-03-30T14:55:00+00:00,3.793,3.8,10024.57,15.0
SELL,67222.3,67410.4446,66727.255,2.63,setup_E_bb_mean_reversion,2026-03-31T00:45:00+00:00,SIDEWAY,4,SIDEWAY,SL,67410.4446,2026-03-31T01:20:00+00:00,-1.399,-1.4,10023.17,35.0
SELL,67870.0,68135.675,67471.4875,1.5,bearish_pinbar,2026-03-31T02:35:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,67471.4875,2026-03-31T04:25:00+00:00,2.936,2.94,10026.11,110.0
BUY,67014.7,66870.9706,67291.755,1.93,setup_E_bb_mean_reversion,2026-03-31T08:35:00+00:00,SIDEWAY,4,SIDEWAY,SL,66870.9706,2026-03-31T08:40:00+00:00,-1.072,-1.08,10025.04,5.0
BUY,66745.1,66601.5098,67197.065,3.15,setup_E_bb_mean_reversion,2026-03-31T08:55:00+00:00,SIDEWAY,4,SIDEWAY,SL,66601.5098,2026-03-31T09:10:00+00:00,-1.076,-1.08,10023.96,15.0
BUY,66391.2,66147.222,66757.167,1.5,bullish_engulfing,2026-03-31T10:20:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,66757.167,2026-03-31T11:15:00+00:00,2.756,2.76,10026.72,55.0
BUY,66858.0,66524.755,67357.8675,1.5,bullish_engulfing,2026-03-31T13:30:00+00:00,VOLATILE_RANGE,5,VOLATILE_RANGE,TP,67357.8675,2026-03-31T13:50:00+00:00,3.738,3.75,10030.47,20.0
SELL,67144.6,67452.4615,66682.8078,1.5,bearish_engulfing,2026-03-31T14:05:00+00:00,VOLATILE_RANGE,6,VOLATILE_RANGE,SL,67452.4615,2026-03-31T14:15:00+00:00,-2.293,-2.3,10028.17,10.0
BUY,66893.2,66561.667,67390.4995,1.5,bullish_pinbar,2026-03-31T16:10:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,67390.4995,2026-03-31T16:35:00+00:00,3.717,3.73,10031.9,25.0
BUY,67623.8,67389.6405,67975.0393,1.5,bullish_pinbar,2026-04-01T02:55:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,67975.0393,2026-04-01T03:05:00+00:00,2.597,2.61,10034.5,10.0
SELL,68418.2,68655.9455,68061.5818,1.5,bearish_engulfing,2026-04-01T05:55:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,SL,68655.9455,2026-04-01T06:10:00+00:00,-1.737,-1.74,10032.76,15.0
SELL,68494.3,68631.3886,68161.815,2.43,setup_E_bb_mean_reversion,2026-04-02T00:40:00+00:00,SIDEWAY,4,SIDEWAY,SL,68631.3886,2026-04-02T00:55:00+00:00,-1.001,-1.0,10031.76,15.0
BUY,66255.2,66006.162,66628.757,1.5,bullish_pinbar,2026-04-02T04:40:00+00:00,VOLATILE_RANGE,3,VOLATILE_RANGE,TP,66628.757,2026-04-02T05:55:00+00:00,2.819,2.83,10034.59,75.0
SELL,66825.4,67160.5508,66140.76,2.04,setup_E_bb_mean_reversion,2026-04-02T14:35:00+00:00,SIDEWAY,4,SIDEWAY,SL,67160.5508,2026-04-02T16:35:00+00:00,-2.508,-2.52,10032.07,120.0
BUY,66484.6,66317.0308,66783.895,1.79,setup_E_bb_mean_reversion,2026-04-03T01:35:00+00:00,SIDEWAY,3,SIDEWAY,SL,66317.0308,2026-04-03T02:30:00+00:00,-1.26,-1.26,10030.8,55.0
BUY,66267.3,66131.5654,66600.705,2.46,setup_E_bb_mean_reversion,2026-04-03T02:35:00+00:00,SIDEWAY,4,SIDEWAY,TP,66600.705,2026-04-03T03:10:00+00:00,2.516,2.52,10033.33,35.0
SELL,66913.2,67050.2264,66688.905,1.64,setup_E_bb_mean_reversion,2026-04-03T07:25:00+00:00,SIDEWAY,3,SIDEWAY,SL,67050.2264,2026-04-03T07:30:00+00:00,-1.024,-1.03,10032.3,5.0
SELL,67240.6,67392.4812,66879.78,2.38,setup_E_bb_mean_reversion,2026-04-03T08:05:00+00:00,SIDEWAY,4,SIDEWAY,TP,66879.78,2026-04-03T08:40:00+00:00,2.683,2.69,10034.99,35.0
